ps_unique_id|customer_nbr|group_nbr|source_derived|subgroup_nbr|account_nbr|product_ln_cd|rx_product_cd|plan_id|fund_ctg_cd|option_cd|rx_intgrtn_opt_cd|ee_id|ee_last_name|ee_first_name|subs_zip_cd|ssn_nbr|member_id|src_rx_member_id|last_name|first_name|src_mbr_gender_cd|mbr_rtp_type_cd|src_mbr_birth_dt|filler1|filler2|clm_status|dir_mbr_reim_ind|ee_ntwk_srv_area_id|office_id|sort_name|prescriber_id|spclty_ctg_cd|address_line_1|address_line_2|nabp_nbr|phm_zip_cd|process_dt|disp_dt|ndc_cd|label_nm|formulary_cd|generic_cd|source_type_cd|retail_mod_cd|new_refill_cnt|daw_cd|unts_dispensed_qty|days_supply_cnt|sub_ing_cost_amt|prof_fee_amt|awp_amt|sales_tax_amt|app_to_per_ded_amt|srv_copay_amt|paid_amt|ahf_paid_amt|ahf_bfd_amt|gpi_1st_10_bytes|phi_acas_bypass_cd|price_type_cd|calc_ing_cost_amt|prescbr_id_qlfy_cd|prod_distnctn_cd|rx_claim_id|compound_cd|maint_drug_cd|prescription_nbr|spaces1|spaces2|derived1|derived2|filler3|org_cd
002026060100000251|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000143|Anderson|Michael|29355|340938402|W000000143|W000000143|Anderson|Michael|M|EE|19810611|||P|N|NY0001|OFF0036|Anderson Michael|DR000052|01|4803 PHARMACY ST||7000036|11799|20260505|20260504|00054418925|Atorvastatin 20mg|2|Y|M|M|0|1|90|60|36.00|8.00|54.00|0.00|2.27|35.00|6.73|0.00|0.00|3900001000|N|AWP|34.64|01||RX2026060100000251|0|N|2783895||||||AETNA
002026060100000252|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000036|Lewis|Amelia|84509||W000000460|W000000460|Lewis|Ella|F|CH|20100606|||P|N|NY0001|OFF0032|Lewis Ella|DR000019|40|8640 PHARMACY ST||7000032|21428|20260425|20260425|00247100552|Albuterol HFA Inhaler|2|N|R|M|2|3|90|60|105.00|4.23|165.00|0.00|0.00|35.00|74.23|0.00|0.00|4400001000|N|AWP|99.85|01||RX2026060100000252|0|Y|5013136||||||AETNA
002026060100000253|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000220|Jackson|Harper|41661|948611384|W000000220|W000000220|Jackson|Harper|F|EE|19710325|||P|N|NY0001|OFF0070|Jackson Harper|DR000024|38|7580 PHARMACY ST||7000070|89690|20260409|20260409|00169750111|Ozempic 0.5mg pen|3|N|M|M|2|1|30|60|720.00|6.59|1100.00|0.00|0.00|60.00|666.59|0.00|0.00|2720004000|N|AWP|699.23|01||RX2026060100000253|0|N|5448402||||||AETNA
002026060100000254|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000366|Davis|Lucas|46944|972511995|W000000366|W000000366|Davis|Lucas|M|EE|19910918|||P|N|NY0001|OFF0050|Davis Lucas|DR000012|38|8823 PHARMACY ST||7000050|86264|20260414|20260412|00093310505|Sertraline 50mg|1|Y|R|M|0|0|30|30|10.50|6.83|15.00|0.00|1.02|10.00|6.31|0.00|0.00|5800002000|N|AWP|10.45|01||RX2026060100000254|0|Y|9765117||||||AETNA
002026060100000255|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000359|Williams|Noah|34130|120373639|W000000359|W000000359|Williams|Noah|M|EE|19641011|||P|N|NY0001|OFF0046|Williams Noah|DR000071|40|4908 PHARMACY ST||7000046|49598|20260530|20260530|00310015620|Eliquis 5mg|2|N|M|R|4|2|30|30|290.00|3.53|420.00|0.00|23.52|30.00|240.01|0.00|0.00|3300001000|N|AWP|277.40|01||RX2026060100000255|0|N|1326225||||||AETNA
002026060100000256|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000296|White|Sofia|35274||W000000543|W000000543|White|Jacob|M|CH|20131217|||P|N|NY0001|OFF0055|White Jacob|DR000108|03|7683 PHARMACY ST||7000055|87194|20260522|20260522|00310015620|Eliquis 5mg|2|N|R|R|5|0|30|60|290.00|4.45|420.00|0.00|0.00|40.00|254.45|0.00|0.00|3300001000|N|AWP|288.77|01||RX2026060100000256|0|N|1405943||||||AETNA
002026060100000257|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000040|Anderson|Ella|96706||W000000605|W000000605|Anderson|Harper|F|CH|20070504|||P|N|NY0001|OFF0049|Anderson Harper|DR000139|10|5841 PHARMACY ST||7000049|46697|20260429|20260429|65862001705|Omeprazole 20mg|1|Y|R|M|5|0|60|60|15.00|9.35|22.00|0.00|0.00|5.00|19.35|0.00|0.00|4920001000|N|AWP|14.52|01||RX2026060100000257|0|Y|5517647||||||AETNA
002026060100000258|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000374|Lewis|Henry|47833|981912449|W000000374|W000000374|Lewis|Henry|M|EE|19770205|||P|N|NY0001|OFF0018|Lewis Henry|DR000021|04|5593 PHARMACY ST||7000018|73373|20260421|20260420|00310015620|Eliquis 5mg|2|N|M|R|3|1|30|90|290.00|7.22|420.00|0.00|0.00|35.00|262.22|0.00|0.00|3300001000|N|AWP|280.89|01||RX2026060100000258|0|Y|3750054||||||AETNA
002026060100000259|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000111|Garcia|Mia|63080||W000000455|W000000455|Garcia|Mason|M|CH|20081115|||P|N|NY0001|OFF0004|Garcia Mason|DR000107|09|3402 PHARMACY ST||7000004|88450|20260527|20260526|00093721956|Metformin 500mg|1|Y|R|R|0|0|90|30|18.75|5.90|27.00|0.00|1.96|15.00|7.69|0.00|0.00|2720002000|N|AWP|18.33|01||RX2026060100000259|0|N|8875479||||||AETNA
002026060100000260|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000010|Clark|Elizabeth|41872||W000000669|W000000669|Clark|Michael|M|SP|19730125|||P|N|NY0001|OFF0053|Clark Michael|DR000025|07|9685 PHARMACY ST||7000053|81107|20260411|20260411|00378395305|Levothyroxine 50mcg|1|Y|R|R|0|3|90|90|33.00|8.46|48.00|0.00|0.00|15.00|26.46|0.00|0.00|5400001000|N|AWP|31.61|01||RX2026060100000260|0|N|6408186||||||AETNA
002026060100000261|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000186|Sanchez|Riley|23308||W000000637|W000000637|Sanchez|Chloe|F|CH|20040113|||D|N|NY0001|OFF0037|Sanchez Chloe|DR000110|50|1808 PHARMACY ST||7000037|68588|20260522|20260521|00002774601|Trulicity 0.75mg|3|N|R|R|2|2|60|30|1500.00|7.16|2100.00|0.00|19.90|60.00|0.00|0.00|0.00|2720006000|N|AWP|1492.67|01||RX2026060100000261|0|N|3925356||||||AETNA
002026060100000262|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000191|Jackson|Liam|53052|922186287|W000000191|W000000191|Jackson|Liam|M|EE|19900909|||P|N|NY0001|OFF0074|Jackson Liam|DR000049|10|8083 PHARMACY ST||7000074|29283|20260406|20260404|51479087501|Jardiance 10mg|3|N|R|R|2|0|90|30|1440.00|2.03|2100.00|0.00|0.00|120.00|1322.03|0.00|0.00|2720005000|N|AWP|1390.62|01||RX2026060100000262|0|N|5247551||||||AETNA
002026060100000263|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000214|White|Sofia|63252||W000000614|W000000614|White|Carter|M|SP|19941220|||P|N|NY0001|OFF0058|White Carter|DR000037|01|3460 PHARMACY ST||7000058|48426|20260505|20260504|00310015620|Eliquis 5mg|2|N|R|R|2|2|90|90|870.00|9.94|1260.00|0.00|0.00|30.00|849.94|0.00|0.00|3300001000|N|AWP|836.26|01||RX2026060100000263|0|Y|6367974||||||AETNA
002026060100000264|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000089|Jackson|Lucas|86147|315588439|W000000089|W000000089|Jackson|Lucas|M|EE|19901003|||P|N|NY0001|OFF0006|Jackson Lucas|DR000051|04|1447 PHARMACY ST||7000006|47670|20260413|20260413|65862001705|Omeprazole 20mg|1|Y|R|R|3|1|60|30|15.00|5.49|22.00|0.00|0.00|10.00|10.49|0.00|0.00|4920001000|N|AWP|14.39|01||RX2026060100000264|0|N|7265724||||||AETNA
002026060100000265|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000166|Brown|Amelia|50451||W000000468|W000000468|Brown|Elijah|M|CH|20040701|||P|N|NY0001|OFF0073|Brown Elijah|DR000083|02|5533 PHARMACY ST||7000073|40156|20260404|20260403|63304082805|Metoprolol 25mg|1|Y|R|R|2|0|30|90|8.00|3.53|12.00|0.00|0.46|10.00|1.07|0.00|0.00|3700002000|N|AWP|7.98|01||RX2026060100000265|0|N|5590846||||||AETNA
002026060100000266|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000088|Lopez|Sofia|93789|537589625|W000000088|W000000088|Lopez|Sofia|F|EE|19850107|||P|N|NY0001|OFF0008|Lopez Sofia|DR000010|06|3712 PHARMACY ST||7000008|21234|20260509|20260507|00006098154|Januvia 100mg|3|N|R|R|0|0|60|90|570.00|3.25|840.00|0.00|0.00|80.00|493.25|0.00|0.00|2720003000|N|AWP|550.66|01||RX2026060100000266|0|N|6707313||||||AETNA
002026060100000267|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000296|White|Sofia|35274|129939729|W000000296|W000000296|White|Sofia|F|EE|19601022|||P|N|NY0001|OFF0051|White Sofia|DR000084|10|6053 PHARMACY ST||7000051|49405|20260505|20260503|00093310505|Sertraline 50mg|1|Y|R|R|2|0|90|60|31.50|7.36|45.00|0.00|0.00|5.00|33.86|0.00|0.00|5800002000|N|AWP|30.15|01||RX2026060100000267|0|N|4564871||||||AETNA
002026060100000268|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000390|Rodriguez|Jackson|54367||W000000667|W000000667|Rodriguez|David|M|CH|20061121|||P|N|NY0001|OFF0063|Rodriguez David|DR000089|11|8702 PHARMACY ST||7000063|98594|20260512|20260512|00781107905|Amlodipine 5mg|1|Y|R|R|3|0|90|90|27.00|5.95|40.50|0.00|0.00|5.00|27.95|0.00|0.00|3600002000|N|AWP|26.23|01||RX2026060100000268|0|N|6911559||||||AETNA
002026060100000269|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000279|Thompson|Henry|53426||W000000646|W000000646|Thompson|Abigail|F|CH|20010718|||P|N|NY0001|OFF0022|Thompson Abigail|DR000094|08|4855 PHARMACY ST||7000022|45157|20260529|20260529|00054418925|Atorvastatin 20mg|2|Y|R|M|3|0|30|60|12.00|4.87|18.00|0.00|0.00|35.00|0.00|0.00|0.00|3900001000|N|AWP|11.89|01||RX2026060100000269|0|Y|6485024||||||AETNA
002026060100000270|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000034|Anderson|Aria|73098||W000000405|W000000405|Anderson|Zoey|F|SP|19761225|||P|N|NY0001|OFF0067|Anderson Zoey|DR000125|05|7396 PHARMACY ST||7000067|22943|20260522|20260522|00071015223|Lisinopril 10mg|1|Y|R|R|0|0|60|30|17.00|3.03|24.00|0.00|1.51|10.00|8.52|0.00|0.00|3600001000|N|AWP|16.18|01||RX2026060100000270|0|N|2476105||||||AETNA
002026060100000271|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000013|Lopez|Isabella|99591|990326186|W000000013|W000000013|Lopez|Isabella|F|EE|19690106|||P|N|NY0001|OFF0042|Lopez Isabella|DR000058|01|8769 PHARMACY ST||7000042|95772|20260406|20260404|00093721956|Metformin 500mg|1|Y|R|R|1|2|30|60|6.25|7.62|9.00|0.00|0.00|5.00|8.87|0.00|0.00|2720002000|N|AWP|6.01|01||RX2026060100000271|0|Y|4545860||||||AETNA
002026060100000272|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000085|Thomas|Jacob|40865||W000000495|W000000495|Thomas|Victoria|F|CH|20130227|||P|N|NY0001|OFF0017|Thomas Victoria|DR000101|06|2936 PHARMACY ST||7000017|13238|20260507|20260507|00093721956|Metformin 500mg|1|Y|M|R|0|1|60|90|12.50|6.59|18.00|0.00|1.75|15.00|2.34|0.00|0.00|2720002000|N|AWP|11.98|01||RX2026060100000272|0|N|8738420||||||AETNA
002026060100000273|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000165|Clark|Scarlett|72716|699108661|W000000165|W000000165|Clark|Scarlett|F|EE|19770119|||P|N|NY0001|OFF0024|Clark Scarlett|DR000126|50|7467 PHARMACY ST||7000024|38790|20260421|20260420|00002774601|Trulicity 0.75mg|3|N|R|R|0|1|30|30|750.00|5.90|1050.00|0.00|0.00|120.00|635.90|0.00|0.00|2720006000|N|AWP|744.58|01||RX2026060100000273|0|N|2129673||||||AETNA
002026060100000274|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000231|White|Ethan|40091||W000000423|W000000423|White|Charlotte|F|CH|20040215|||P|N|NY0001|OFF0021|White Charlotte|DR000010|02|4692 PHARMACY ST||7000021|21364|20260424|20260424|65862001705|Omeprazole 20mg|1|Y|R|R|0|0|60|90|15.00|3.22|22.00|0.00|0.00|5.00|13.22|0.00|0.00|4920001000|N|AWP|14.39|01||RX2026060100000274|0|N|8564872||||||AETNA
002026060100000275|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000318|Davis|Elizabeth|65669||W000000467|W000000467|Davis|Sofia|F|CH|20020810|||P|N|NY0001|OFF0042|Davis Sofia|DR000028|03|8792 PHARMACY ST||7000042|95772|20260425|20260424|00378395305|Levothyroxine 50mcg|1|Y|R|R|1|0|30|30|11.00|9.53|16.00|0.00|0.00|10.00|10.53|0.00|0.00|5400001000|N|AWP|10.82|01||RX2026060100000275|0|N|7161628||||||AETNA
002026060100000276|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000206|Anderson|Sofia|54575||W000000430|W000000430|Anderson|Avery|F|SP|19830402|||P|N|NY0001|OFF0055|Anderson Avery|DR000074|02|663 PHARMACY ST||7000055|87194|20260529|20260528|00054418925|Atorvastatin 20mg|2|Y|R|R|2|3|60|90|24.00|2.37|36.00|0.00|0.00|35.00|0.00|0.00|0.00|3900001000|N|AWP|23.77|01||RX2026060100000276|0|N|4168816||||||AETNA
002026060100000277|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000089|Jackson|Lucas|86147|315588439|W000000089|W000000089|Jackson|Lucas|M|EE|19901003|||P|N|NY0001|OFF0020|Jackson Lucas|DR000075|02|3505 PHARMACY ST||7000020|84417|20260510|20260508|00093310505|Sertraline 50mg|1|Y|R|R|5|0|30|90|10.50|6.31|15.00|0.00|0.21|10.00|6.60|0.00|0.00|5800002000|N|AWP|10.20|01||RX2026060100000277|0|Y|6905349||||||AETNA
002026060100000278|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000199|Clark|Sophia|68249||W000000428|W000000428|Clark|Scarlett|F|CH|20061201|||P|N|NY0001|OFF0010|Clark Scarlett|DR000111|01|896 PHARMACY ST||7000010|73272|20260410|20260410|65862001705|Omeprazole 20mg|1|Y|R|M|3|2|60|30|15.00|7.03|22.00|0.00|1.21|5.00|15.82|0.00|0.00|4920001000|N|AWP|14.77|01||RX2026060100000278|0|Y|4762389||||||AETNA
002026060100000279|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000321|Young|Ethan|73723|981162930|W000000321|W000000321|Young|Ethan|M|EE|19771201|||P|N|NY0001|OFF0035|Young Ethan|DR000051|06|457 PHARMACY ST||7000035|11952|20260426|20260425|00169750111|Ozempic 0.5mg pen|3|N|R|M|2|3|60|90|1440.00|4.93|2200.00|0.00|0.00|120.00|1324.93|0.00|0.00|2720004000|N|AWP|1420.62|01||RX2026060100000279|0|Y|3281054||||||AETNA
002026060100000280|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000387|Wilson|Victoria|11749|115153789|W000000387|W000000387|Wilson|Victoria|F|EE|19891109|||D|N|NY0001|OFF0070|Wilson Victoria|DR000056|38|7112 PHARMACY ST||7000070|89690|20260426|20260424|00093310505|Sertraline 50mg|1|Y|R|R|3|0|30|60|10.50|3.15|15.00|0.00|0.00|15.00|0.00|0.00|0.00|5800002000|N|AWP|10.31|01||RX2026060100000280|0|Y|6336595||||||AETNA
002026060100000281|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000389|Wilson|Jacob|27706||W000000678|W000000678|Wilson|Henry|M|SP|19710816|||P|N|NY0001|OFF0023|Wilson Henry|DR000108|07|9203 PHARMACY ST||7000023|62109|20260531|20260531|63304082805|Metoprolol 25mg|1|Y|R|M|0|0|90|60|24.00|2.09|36.00|0.00|0.00|5.00|21.09|0.00|0.00|3700002000|N|AWP|23.07|01||RX2026060100000281|0|N|5512510||||||AETNA
002026060100000282|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000395|Robinson|Lucas|72484|897664639|W000000395|W000000395|Robinson|Lucas|M|EE|19750121|||P|N|NY0001|OFF0078|Robinson Lucas|DR000065|05|6569 PHARMACY ST||7000078|96216|20260524|20260522|00169750111|Ozempic 0.5mg pen|3|N|M|R|0|2|30|60|720.00|6.91|1100.00|0.00|0.00|80.00|646.91|0.00|0.00|2720004000|N|AWP|707.98|01||RX2026060100000282|0|N|6716718||||||AETNA
002026060100000283|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000326|Davis|Emma|16103||W000000649|W000000649|Davis|Matthew|M|SP|19940816|||P|N|NY0001|OFF0008|Davis Matthew|DR000062|07|7278 PHARMACY ST||7000008|21234|20260414|20260414|00093721956|Metformin 500mg|1|Y|R|R|1|0|30|30|6.25|2.37|9.00|0.00|0.00|5.00|3.62|0.00|0.00|2720002000|N|AWP|6.05|01||RX2026060100000283|0|Y|3454089||||||AETNA
002026060100000284|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000395|Robinson|Lucas|72484||W000000599|W000000599|Robinson|Daniel|M|SP|19851116|||P|N|NY0001|OFF0035|Robinson Daniel|DR000076|02|9025 PHARMACY ST||7000035|11952|20260502|20260430|00093721956|Metformin 500mg|1|Y|M|M|4|0|90|90|18.75|2.43|27.00|0.00|0.00|10.00|11.18|0.00|0.00|2720002000|N|AWP|17.88|01||RX2026060100000284|0|Y|6256780||||||AETNA
002026060100000285|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000313|Taylor|Benjamin|41957|629232175|W000000313|W000000313|Taylor|Benjamin|M|EE|19911114|||P|N|NY0001|OFF0031|Taylor Benjamin|DR000026|12|6992 PHARMACY ST||7000031|47671|20260509|20260508|00169750111|Ozempic 0.5mg pen|3|N|R|R|0|0|60|30|1440.00|6.18|2200.00|0.00|0.00|120.00|1326.18|0.00|0.00|2720004000|N|AWP|1389.30|01||RX2026060100000285|0|N|6846785||||||AETNA
002026060100000286|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000289|Martin|Sofia|56224|331384801|W000000289|W000000289|Martin|Sofia|F|EE|19870327|||P|N|NY0001|OFF0032|Martin Sofia|DR000059|03|2115 PHARMACY ST||7000032|21428|20260426|20260426|00093310505|Sertraline 50mg|1|Y|M|R|1|0|90|90|31.50|6.15|45.00|0.00|0.00|10.00|27.65|0.00|0.00|5800002000|N|AWP|31.27|01||RX2026060100000286|0|Y|6103611||||||AETNA
002026060100000287|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000041|Smith|Sebastian|51457||W000000611|W000000611|Smith|Nora|F|CH|20140713|||P|N|NY0001|OFF0009|Smith Nora|DR000048|07|5782 PHARMACY ST||7000009|55249|20260518|20260518|00378395305|Levothyroxine 50mcg|1|Y|R|R|1|1|90|60|33.00|7.61|48.00|0.00|2.16|10.00|28.45|0.00|0.00|5400001000|N|AWP|32.10|01||RX2026060100000287|0|N|4915058||||||AETNA
002026060100000288|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000356|Rodriguez|Isabella|71870|225546453|W000000356|W000000356|Rodriguez|Isabella|F|EE|19940701|||P|N|NY0001|OFF0080|Rodriguez Isabella|DR000089|02|6460 PHARMACY ST||7000080|28391|20260421|20260419|00054418925|Atorvastatin 20mg|2|Y|M|R|2|0|60|60|24.00|7.75|36.00|0.00|0.00|40.00|0.00|0.00|0.00|3900001000|N|AWP|23.40|01||RX2026060100000288|0|Y|5552527||||||AETNA
002026060100000289|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000367|Lopez|Joseph|50209|558358039|W000000367|W000000367|Lopez|Joseph|M|EE|19650524|||P|N|NY0001|OFF0066|Lopez Joseph|DR000100|50|4707 PHARMACY ST||7000066|71210|20260520|20260520|00781107905|Amlodipine 5mg|1|Y|R|M|1|1|60|60|18.00|7.53|27.00|0.00|0.00|15.00|10.53|0.00|0.00|3600002000|N|AWP|17.37|01||RX2026060100000289|0|Y|8470139||||||AETNA
002026060100000290|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000192|Moore|Charlotte|51656||W000000603|W000000603|Moore|Zoey|F|CH|20041209|||P|N|NY0001|OFF0023|Moore Zoey|DR000074|06|8961 PHARMACY ST||7000023|62109|20260527|20260525|00247100552|Albuterol HFA Inhaler|2|N|R|R|4|0|30|60|35.00|6.85|55.00|0.00|1.77|30.00|10.08|0.00|0.00|4400001000|N|AWP|33.42|01||RX2026060100000290|0|Y|5571528||||||AETNA
002026060100000291|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000024|Jackson|Sebastian|62551|993287629|W000000024|W000000024|Jackson|Sebastian|M|EE|19901220|||P|N|NY0001|OFF0024|Jackson Sebastian|DR000070|09|6790 PHARMACY ST||7000024|38790|20260522|20260521|63304082805|Metoprolol 25mg|1|Y|M|R|3|3|30|60|8.00|3.58|12.00|0.00|0.00|5.00|6.58|0.00|0.00|3700002000|N|AWP|7.90|01||RX2026060100000291|0|N|7681324||||||AETNA
002026060100000292|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000142|Jones|Daniel|47183||W000000638|W000000638|Jones|Samuel|M|SP|19861226|||P|N|NY0001|OFF0008|Jones Samuel|DR000088|40|4019 PHARMACY ST||7000008|21234|20260512|20260512|00247100552|Albuterol HFA Inhaler|2|N|R|R|5|3|60|30|70.00|9.63|110.00|0.00|8.90|30.00|40.73|0.00|0.00|4400001000|N|AWP|66.98|01||RX2026060100000292|0|Y|6664030||||||AETNA
002026060100000293|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000159|Harris|Emma|52540|262868143|W000000159|W000000159|Harris|Emma|F|EE|19830903|||P|N|NY0001|OFF0067|Harris Emma|DR000143|12|1852 PHARMACY ST||7000067|22943|20260514|20260514|00002774601|Trulicity 0.75mg|3|N|M|M|4|0|60|60|1500.00|8.91|2100.00|0.00|0.00|80.00|1428.91|0.00|0.00|2720006000|N|AWP|1487.08|01||RX2026060100000293|0|N|9395607||||||AETNA
002026060100000294|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000289|Martin|Sofia|56224||W000000680|W000000680|Martin|Isabella|F|CH|20191024|||P|N|NY0001|OFF0021|Martin Isabella|DR000128|12|6752 PHARMACY ST||7000021|21364|20260419|20260419|51479087501|Jardiance 10mg|3|N|R|R|1|0|30|30|480.00|2.92|700.00|0.00|0.00|60.00|422.92|0.00|0.00|2720005000|N|AWP|459.44|01||RX2026060100000294|0|N|9217125||||||AETNA
002026060100000295|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000176|Miller|Evelyn|99111|915686434|W000000176|W000000176|Miller|Evelyn|F|EE|19740909|||P|N|NY0001|OFF0068|Miller Evelyn|DR000111|04|6394 PHARMACY ST||7000068|29538|20260509|20260509|00093721956|Metformin 500mg|1|Y|R|M|1|2|90|60|18.75|5.43|27.00|0.00|0.00|10.00|14.18|0.00|0.00|2720002000|N|AWP|18.35|01||RX2026060100000295|0|Y|4421350||||||AETNA
002026060100000296|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000058|Lee|Carter|52915|958912941|W000000058|W000000058|Lee|Carter|M|EE|19800816|||P|N|NY0001|OFF0072|Lee Carter|DR000123|38|6964 PHARMACY ST||7000072|25976|20260531|20260531|00002774601|Trulicity 0.75mg|3|N|R|R|1|1|60|90|1500.00|6.22|2100.00|0.00|0.00|120.00|1386.22|0.00|0.00|2720006000|N|AWP|1477.62|01||RX2026060100000296|0|N|3567551||||||AETNA
002026060100000297|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000173|Young|Grace|95432|737353038|W000000173|W000000173|Young|Grace|F|EE|19850219|||D|N|NY0001|OFF0002|Young Grace|DR000150|01|914 PHARMACY ST||7000002|17776|20260526|20260525|00093310505|Sertraline 50mg|1|Y|M|R|0|0|90|30|31.50|5.90|45.00|0.00|0.00|15.00|0.00|0.00|0.00|5800002000|N|AWP|30.28|01||RX2026060100000297|0|N|9728588||||||AETNA
002026060100000298|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000327|Hernandez|Benjamin|81662|650141813|W000000327|W000000327|Hernandez|Benjamin|M|EE|19930112|||D|N|NY0001|OFF0005|Hernandez Benjamin|DR000052|12|1004 PHARMACY ST||7000005|40491|20260422|20260420|00002774601|Trulicity 0.75mg|3|N|R|R|1|0|30|90|750.00|7.40|1050.00|0.00|109.32|120.00|0.00|0.00|0.00|2720006000|N|AWP|728.68|01||RX2026060100000298|0|N|9484134||||||AETNA
002026060100000299|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000208|Walker|Samuel|99952|223742015|W000000208|W000000208|Walker|Samuel|M|EE|19770515|||P|N|NY0001|OFF0021|Walker Samuel|DR000145|09|4975 PHARMACY ST||7000021|21364|20260510|20260508|00169750111|Ozempic 0.5mg pen|3|N|M|R|4|0|90|60|2160.00|4.48|3300.00|0.00|96.70|120.00|1947.78|0.00|0.00|2720004000|N|AWP|2155.23|01||RX2026060100000299|0|N|2551624||||||AETNA
002026060100000300|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000319|Robinson|Grace|14301||W000000463|W000000463|Robinson|Aria|F|CH|20000601|||P|N|NY0001|OFF0032|Robinson Aria|DR000133|10|7379 PHARMACY ST||7000032|21428|20260501|20260429|00006098154|Januvia 100mg|3|N|R|M|1|0|90|30|855.00|5.24|1260.00|0.00|126.09|120.00|614.15|0.00|0.00|2720003000|N|AWP|845.06|01||RX2026060100000300|0|N|6881437||||||AETNA
002026060100000301|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000028|Brown|Oliver|41574||W000000664|W000000664|Brown|Daniel|M|CH|20120818|||P|N|NY0001|OFF0059|Brown Daniel|DR000096|08|366 PHARMACY ST||7000059|89642|20260412|20260412|00002774601|Trulicity 0.75mg|3|N|R|R|2|0|90|60|2250.00|7.62|3150.00|0.00|0.00|60.00|2197.62|0.00|0.00|2720006000|N|AWP|2235.92|01||RX2026060100000301|0|Y|1666460||||||AETNA
